Domain,Category,Word
Travel & Transportation,Airport Term,Landing
Travel & Transportation,Airport Term,Connecting Flight
Travel & Transportation,Airport Term,Direct Flight
Travel & Transportation,Airport Term,Domestic Flight
Travel & Transportation,Airport Term,International Flight
Travel & Transportation,Airport Term,Transit
Travel & Transportation,Airport Term,Layover
Travel & Transportation,Airport Term,Visa
Travel & Transportation,Airport Term,Passport
Travel & Transportation,Airport Term,Travel Documents
Travel & Transportation,Airport Term,ID Proof
Travel & Transportation,Airport Term,Airport Security
Travel & Transportation,Airport Term,Airline Staff
Travel & Transportation,Airport Term,Pilot
Travel & Transportation,Airport Term,Cabin Crew
Travel & Transportation,Airport Term,Flight Attendant
Travel & Transportation,Travel Action,Travel
Travel & Transportation,Travel Action,Go
Travel & Transportation,Travel Action,Leave
Travel & Transportation,Travel Action,Arrive
Travel & Transportation,Travel Action,Reach
Travel & Transportation,Travel Action,Return
Travel & Transportation,Travel Action,Come Back
Travel & Transportation,Travel Action,Visit
Travel & Transportation,Travel Action,Explore
Travel & Transportation,Travel Action,Tour
Travel & Transportation,Travel Action,Trip
Travel & Transportation,Travel Action,Plan
Travel & Transportation,Travel Action,Book
Travel & Transportation,Travel Action,Reserve
Travel & Transportation,Travel Action,Cancel
Travel & Transportation,Travel Action,Confirm
Travel & Transportation,Travel Action,Check In
Travel & Transportation,Travel Action,Check Out
Travel & Transportation,Travel Action,Board
Travel & Transportation,Travel Action,Get Off
Travel & Transportation,Travel Action,Get On
Travel & Transportation,Travel Action,Take Off
Travel & Transportation,Travel Action,Land
Travel & Transportation,Travel Action,Drive
Travel & Transportation,Travel Action,Ride
Travel & Transportation,Travel Action,Walk
Travel & Transportation,Travel Action,Cycle
Travel & Transportation,Travel Action,Fly
Travel & Transportation,Travel Action,Sail
Travel & Transportation,Travel Action,Cross
Travel & Transportation,Travel Action,Stop
Travel & Transportation,Travel Action,Wait
Travel & Transportation,Travel Action,Depart
Travel & Transportation,Travel Action,Transfer
Travel & Transportation,Travel Action,Change
Travel & Transportation,Travel Action,Change Train
Travel & Transportation,Travel Action,Change Flight
Travel & Transportation,Travel Action,Catch a Train
Travel & Transportation,Travel Action,Catch a Bus
Travel & Transportation,Travel Action,Catch a Flight
Travel & Transportation,Travel Action,Miss a Train
Travel & Transportation,Travel Action,Miss a Bus
Travel & Transportation,Travel Action,Miss a Flight
Travel & Transportation,Travel Action,Book a Ticket
Travel & Transportation,Travel Action,Buy a Ticket
Travel & Transportation,Travel Action,Cancel a Ticket
Travel & Transportation,Travel Action,Change a Ticket
Travel & Transportation,Travel Action,Check Ticket
Travel & Transportation,Travel Action,Show Ticket
Travel & Transportation,Travel Action,Show ID
Travel & Transportation,Travel Action,Pack
Travel & Transportation,Travel Action,Unpack
Travel & Transportation,Travel Action,Carry
Travel & Transportation,Travel Action,Drop Off
Travel & Transportation,Travel Action,Pick Up
Travel & Transportation,Travel Action,Hire
Travel & Transportation,Travel Action,Rent
Travel & Transportation,Travel Action,Park
Travel & Transportation,Travel Action,Refuel
Travel & Transportation,Travel Action,Recharge
Travel & Transportation,Travel Action,Navigate
Travel & Transportation,Travel Action,Follow Directions
Travel & Transportation,Travel Action,Ask for Directions
Travel & Transportation,Travel Action,Find Location
Travel & Transportation,Travel Action,Search Location
Travel & Transportation,Travel Action,Share Location
Travel & Transportation,Travel Action,Check Map
Travel & Transportation,Travel Action,Book Hotel
Travel & Transportation,Travel Action,Check Into Hotel
Travel & Transportation,Travel Action,Check Out of Hotel
Travel & Transportation,Travel Action,Order Taxi
Travel & Transportation,Travel Action,Book Cab
Travel & Transportation,Travel Action,Call a Taxi
Travel & Transportation,Travel Action,Take a Bus
Travel & Transportation,Travel Action,Take a Train
Travel & Transportation,Travel Action,Take a Flight
Travel & Transportation,Travel Action,Take a Taxi
Travel & Transportation,Travel Action,Take a Metro
Travel & Transportation,Travel Action,Use Public Transport
Travel & Transportation,Direction,Direction
Travel & Transportation,Direction,Left
Travel & Transportation,Direction,Right
Travel & Transportation,Direction,Straight
Travel & Transportation,Direction,Go Straight
Travel & Transportation,Direction,Turn Left
Travel & Transportation,Direction,Turn Right
Travel & Transportation,Direction,U Turn
Travel & Transportation,Direction,Turn Back
Travel & Transportation,Direction,Forward
Travel & Transportation,Direction,Backward
Travel & Transportation,Direction,Ahead
Travel & Transportation,Direction,Behind
Travel & Transportation,Direction,Near
Travel & Transportation,Direction,Far
Travel & Transportation,Direction,Nearby
Travel & Transportation,Direction,Opposite
Travel & Transportation,Direction,Next To
Travel & Transportation,Direction,Beside
Travel & Transportation,Direction,Between
Travel & Transportation,Direction,Across
Travel & Transportation,Direction,Around
Travel & Transportation,Direction,Inside
Travel & Transportation,Direction,Outside
Travel & Transportation,Direction,Up
Travel & Transportation,Direction,Down
Travel & Transportation,Direction,North
Travel & Transportation,Direction,South
Travel & Transportation,Direction,East
Travel & Transportation,Direction,West
Travel & Transportation,Direction,Northeast
Travel & Transportation,Direction,Northwest
Travel & Transportation,Direction,Southeast
Travel & Transportation,Direction,Southwest
Travel & Transportation,Direction,North East
Travel & Transportation,Direction,North West
Travel & Transportation,Direction,South East
Travel & Transportation,Direction,South West
Travel & Transportation,Direction,Upstairs
Travel & Transportation,Direction,Downstairs
Travel & Transportation,Direction,Entrance
Travel & Transportation,Direction,Exit
Travel & Transportation,Direction,Main Road
Travel & Transportation,Direction,Side Road
Travel & Transportation,Direction,Cross Road
Travel & Transportation,Direction,Junction
Travel & Transportation,Direction,Crossing
Travel & Transportation,Direction,Intersection
Travel & Transportation,Direction,Roundabout
Travel & Transportation,Direction,Traffic Signal
Travel & Transportation,Direction,Landmark
Travel & Transportation,Direction,Near the Station
Travel & Transportation,Direction,Near the Airport
Travel & Transportation,Direction,Near the Bus Stop
Travel & Transportation,Direction,Near the Market
Travel & Transportation,Direction,Near the School
Travel & Transportation,Direction,Near the Hospital
Travel & Transportation,Direction,On the Left
Travel & Transportation,Direction,On the Right
Travel & Transportation,Direction,At the Corner
Travel & Transportation,Direction,At the End
Travel & Transportation,Direction,In Front
Travel & Transportation,Direction,At the Back
Travel & Transportation,Direction,First Road
Travel & Transportation,Direction,Second Road
Travel & Transportation,Direction,Third Road
Travel & Transportation,Direction,Next Street
Travel & Transportation,Direction,Previous Street
Travel & Transportation,Direction,Main Entrance
Travel & Transportation,Direction,Side Entrance
Travel & Transportation,Direction,Gate
Travel & Transportation,Direction,Road
Travel & Transportation,Direction,Street
Travel & Transportation,Direction,Lane
Travel & Transportation,Direction,Highway
Travel & Transportation,Direction,Route
Travel & Transportation,Direction,Path
Travel & Transportation,Direction,Way
Travel & Transportation,Direction,Map
Travel & Transportation,Direction,Location
Travel & Transportation,Direction,Destination
Travel & Transportation,Road & Traffic Term,Road
Travel & Transportation,Road & Traffic Term,Street
Travel & Transportation,Road & Traffic Term,Highway
Travel & Transportation,Road & Traffic Term,Expressway
Travel & Transportation,Road & Traffic Term,National Highway
Travel & Transportation,Road & Traffic Term,State Highway
Travel & Transportation,Road & Traffic Term,Main Road
Travel & Transportation,Road & Traffic Term,Side Road
Travel & Transportation,Road & Traffic Term,Service Road
Travel & Transportation,Road & Traffic Term,Lane
Travel & Transportation,Road & Traffic Term,Road Junction
Travel & Transportation,Road & Traffic Term,Intersection
Travel & Transportation,Road & Traffic Term,Crossroad
Travel & Transportation,Road & Traffic Term,Roundabout
Travel & Transportation,Road & Traffic Term,Flyover
Travel & Transportation,Road & Traffic Term,Underpass
Travel & Transportation,Road & Traffic Term,Bridge
Travel & Transportation,Road & Traffic Term,Footpath
Travel & Transportation,Road & Traffic Term,Footbridge
Travel & Transportation,Road & Traffic Term,Pavement
Travel & Transportation,Road & Traffic Term,Traffic
Travel & Transportation,Road & Traffic Term,Traffic Jam
Travel & Transportation,Road & Traffic Term,Traffic Signal
Travel & Transportation,Road & Traffic Term,Traffic Light
Travel & Transportation,Road & Traffic Term,Red Light
Travel & Transportation,Road & Traffic Term,Green Light
Travel & Transportation,Road & Traffic Term,Yellow Light
Travel & Transportation,Road & Traffic Term,Stop Sign
Travel & Transportation,Road & Traffic Term,Speed Limit
Travel & Transportation,Road & Traffic Term,Speed Breaker
Travel & Transportation,Road & Traffic Term,Speed Bump
Travel & Transportation,Road & Traffic Term,Road Sign
Travel & Transportation,Road & Traffic Term,Traffic Sign
Travel & Transportation,Road & Traffic Term,Direction Sign
Travel & Transportation,Road & Traffic Term,No Entry
Travel & Transportation,Road & Traffic Term,One Way
Travel & Transportation,Road & Traffic Term,Two Way
Travel & Transportation,Road & Traffic Term,U Turn
Travel & Transportation,Road & Traffic Term,No Parking
Travel & Transportation,Road & Traffic Term,Parking
Travel & Transportation,Road & Traffic Term,Parking Area
Travel & Transportation,Road & Traffic Term,Parking Lot
Travel & Transportation,Road & Traffic Term,Toll
Travel & Transportation,Road & Traffic Term,Toll Plaza
Travel & Transportation,Road & Traffic Term,Toll Road
Travel & Transportation,Road & Traffic Term,Fastag
Travel & Transportation,Road & Traffic Term,Vehicle
Travel & Transportation,Road & Traffic Term,Car
Travel & Transportation,Road & Traffic Term,Bike
Travel & Transportation,Road & Traffic Term,Motorcycle
Travel & Transportation,Road & Traffic Term,Scooter
Travel & Transportation,Road & Traffic Term,Auto Rickshaw
Travel & Transportation,Road & Traffic Term,Bus
Travel & Transportation,Road & Traffic Term,Truck
Travel & Transportation,Road & Traffic Term,Taxi
Travel & Transportation,Road & Traffic Term,Ambulance
Travel & Transportation,Road & Traffic Term,Police Vehicle
Travel & Transportation,Road & Traffic Term,Driver
Travel & Transportation,Road & Traffic Term,Passenger
Travel & Transportation,Road & Traffic Term,Pedestrian
Travel & Transportation,Road & Traffic Term,Traffic Police
Travel & Transportation,Road & Traffic Term,Driving License
Travel & Transportation,Road & Traffic Term,Vehicle Registration
Travel & Transportation,Road & Traffic Term,Number Plate
Travel & Transportation,Road & Traffic Term,Insurance
Travel & Transportation,Road & Traffic Term,Pollution Certificate
Travel & Transportation,Road & Traffic Term,Helmet
Travel & Transportation,Road & Traffic Term,Seat Belt
Travel & Transportation,Road & Traffic Term,Rear View Mirror
Travel & Transportation,Road & Traffic Term,Side Mirror
Travel & Transportation,Road & Traffic Term,Headlight
Travel & Transportation,Road & Traffic Term,Brake
Travel & Transportation,Road & Traffic Term,Horn
Travel & Transportation,Road & Traffic Term,Indicator
Travel & Transportation,Road & Traffic Term,Tyre
Travel & Transportation,Road & Traffic Term,Fuel
Travel & Transportation,Road & Traffic Term,Petrol
Travel & Transportation,Road & Traffic Term,Diesel
Travel & Transportation,Road & Traffic Term,Electric Vehicle
Travel & Transportation,Road & Traffic Term,Charging Station
Travel & Transportation,Road & Traffic Term,Petrol Pump
Travel & Transportation,Road & Traffic Term,Fuel Station
Travel & Transportation,Road & Traffic Term,Accident
Travel & Transportation,Road & Traffic Term,Road Accident
Travel & Transportation,Road & Traffic Term,Traffic Accident
Travel & Transportation,Road & Traffic Term,Traffic Violation
Travel & Transportation,Road & Traffic Term,Traffic Fine
Travel & Transportation,Road & Traffic Term,Parking Fine
Travel & Transportation,Road & Traffic Term,Overtaking
Travel & Transportation,Road & Traffic Term,Driving
Travel & Transportation,Road & Traffic Term,Speeding
Travel & Transportation,Road & Traffic Term,Drunk Driving
Travel & Transportation,Road & Traffic Term,Wrong Side Driving
Travel & Transportation,Road & Traffic Term,Traffic Rule
Travel & Transportation,Road & Traffic Term,Road Safety
Travel & Transportation,Road & Traffic Term,Road Work
Travel & Transportation,Road & Traffic Term,Road Closure
Travel & Transportation,Road & Traffic Term,Diversion
Travel & Transportation,Road & Traffic Term,Detour
Travel & Transportation,Road & Traffic Term,Construction
Travel & Transportation,Road & Traffic Term,Pothole
Travel & Transportation,Road & Traffic Term,Road Repair
Actions & Common Verbs,Movement,Go
Actions & Common Verbs,Movement,Come
Actions & Common Verbs,Movement,Walk
Actions & Common Verbs,Movement,Run
Actions & Common Verbs,Movement,Sit
Actions & Common Verbs,Movement,Stand
Actions & Common Verbs,Movement,Sleep
Actions & Common Verbs,Movement,Wake Up
Actions & Common Verbs,Movement,Get Up
Actions & Common Verbs,Movement,Lie Down
Actions & Common Verbs,Movement,Move
Actions & Common Verbs,Movement,Stop
Actions & Common Verbs,Movement,Start
Actions & Common Verbs,Movement,Turn
Actions & Common Verbs,Movement,Turn Around
Actions & Common Verbs,Movement,Go Back
Actions & Common Verbs,Movement,Come Back
Actions & Common Verbs,Movement,Enter
Actions & Common Verbs,Movement,Exit
Actions & Common Verbs,Movement,Leave
Actions & Common Verbs,Movement,Arrive
Actions & Common Verbs,Movement,Reach
Actions & Common Verbs,Movement,Return
Actions & Common Verbs,Movement,Climb
Actions & Common Verbs,Movement,Descend
Actions & Common Verbs,Movement,Jump
Actions & Common Verbs,Movement,Fall
Actions & Common Verbs,Movement,Rise
Actions & Common Verbs,Movement,Bend
Actions & Common Verbs,Movement,Stretch
Actions & Common Verbs,Movement,Crawl
Actions & Common Verbs,Movement,Kneel
Actions & Common Verbs,Movement,Dance
Actions & Common Verbs,Movement,Swim
Actions & Common Verbs,Movement,Drive
Actions & Common Verbs,Movement,Ride
Actions & Common Verbs,Movement,Travel
